seed,optimizer,batch,init,lr,weight_error,dist_to_star
104,GD,full,zero,0.1,0.3181779675543925,3.722890413750568e-08
104,GD,full,sparse,0.1,0.3181778835519532,1.9897850537754146e-07
104,GD,mini-batch,random,0.1,0.33544008272262166,0.07820922038869178
104,GD,mini-batch,zero,0.1,0.3354400843670046,0.07820915814570238
104,GD,mini-batch,sparse,0.1,0.33544001655184924,0.07820918005638437
104,GD,SGD,random,0.1,0.6328346748936658,0.5532034766218294
104,GD,SGD,zero,0.1,0.7326849090895772,0.6563694291447617
104,GD,SGD,sparse,0.1,0.7423973432351156,0.5248628144468762
104,AdaGrad,full,random,0.1,0.3155189606952301,0.029700214331071166
104,AdaGrad,full,zero,0.1,0.3173742217453395,0.0014974247277832276
104,AdaGrad,full,sparse,0.1,0.3181779821175613,2.7656337673265698e-08
104,AdaGrad,mini-batch,random,0.1,0.3177996871775788,0.09021155044704622
104,AdaGrad,mini-batch,zero,0.1,0.309338984038492,0.037080492665500585
104,AdaGrad,mini-batch,sparse,0.1,0.31169849592238447,0.028280187678211634
104,AdaGrad,SGD,random,0.1,0.662601111182058,0.553727767539018
104,AdaGrad,SGD,zero,0.1,0.3751606336318761,0.2605531030948491
104,AdaGrad,SGD,sparse,0.1,0.72365551950281,0.7606031313452721
104,RMSProp,full,random,0.1,0.2541147764650697,0.09999999057804128
104,RMSProp,full,zero,0.1,0.39736651052241956,0.09999999057804014
104,RMSProp,full,sparse,0.1,0.3973665105224195,0.09999999057804014
104,RMSProp,mini-batch,random,0.1,0.5067502346400045,0.34380107393141107
104,RMSProp,mini-batch,zero,0.1,0.5067502346400045,0.34380107393141107
104,RMSProp,mini-batch,sparse,0.1,0.5067502346400045,0.34380107393141107
104,RMSProp,SGD,random,0.1,0.4850297050113916,0.43234176763843535
104,RMSProp,SGD,zero,0.1,0.5612780794773279,0.47074976143764324
104,RMSProp,SGD,sparse,0.1,0.5651320453278945,0.3110887377860163
104,Adam,full,random,0.1,0.3181779903383012,1.012983452169639e-15
104,Adam,full,zero,0.1,0.31817799033830113,1.1298258127427696e-15
104,Adam,full,sparse,0.1,0.31817799033830135,9.761916494637743e-16
104,Adam,mini-batch,random,0.1,0.3272571561038277,0.08199573114946732
104,Adam,mini-batch,zero,0.1,0.3261836899036775,0.08856681193065738
104,Adam,mini-batch,sparse,0.1,0.32508801830729206,0.0935703804776805
104,Adam,SGD,random,0.1,0.7527555249618086,0.7598252194641272
104,Adam,SGD,zero,0.1,0.7763975862110646,0.5705001901819101
104,Adam,SGD,sparse,0.1,0.6965386096554605,0.6896555782134943
105,GD,full,random,0.01,0.5614705057231647,0.30129648613021626
105,GD,full,zero,0.01,0.4039750667307765,0.06352392968729496
105,GD,full,sparse,0.01,0.6725437804437129,0.41610359291352605
105,GD,mini-batch,random,0.01,0.5456069849286314,0.30148529733395957
105,GD,mini-batch,zero,0.01,0.38292335946479955,0.06780068207679628
105,GD,mini-batch,sparse,0.01,0.6595791818197733,0.4173058130540243
105,GD,SGD,random,0.01,0.49020674575290324,0.2647053844548968
105,GD,SGD,zero,0.01,0.21590013779115744,0.1710305583658881
105,GD,SGD,sparse,0.01,0.5598400571578029,0.36026762523159667
105,AdaGrad,full,random,0.01,1.8753771108448933,1.8064730165703191
105,AdaGrad,full,zero,0.01,0.7547900280771224,0.4252219290839911
105,AdaGrad,full,sparse,0.01,1.6774264978410016,1.4884097434567267
105,AdaGrad,mini-batch,random,0.01,1.8755626582348337,1.812483088826446
105,AdaGrad,mini-batch,zero,0.01,0.7687050123452677,0.43628767846281735
105,AdaGrad,mini-batch,sparse,0.01,1.8413850144924604,1.6477876351579304
105,AdaGrad,SGD,random,0.01,1.9307924046233518,1.921679653462343
105,AdaGrad,SGD,zero,0.01,1.0336547113388215,0.6748304232847259
105,AdaGrad,SGD,sparse,0.01,2.3168440566571484,2.121541421537495
105,RMSProp,full,random,0.01,0.3856951819370951,0.009999990495617589
105,RMSProp,full,zero,0.01,0.385695181937095,0.00999999049561745
105,RMSProp,full,sparse,0.01,0.36803922035228076,0.009999990495616257
105,RMSProp,mini-batch,random,0.01,0.34637899993656435,0.07472262180968665
105,RMSProp,mini-batch,zero,0.01,0.34574689142301585,0.07433515169801726
