seed,Optimizer,Batch Type,Init Type,Estimation Error,Weight Error
52,GD,full,random,0.03989579551108826,0.29394130531576407
52,GD,full,sparse,0.041874475516570954,0.3234785586463163
52,GD,full,zero,0.036004853601049894,0.20758277459779848
52,GD,mini-batch,random,0.041048520870287514,0.3097707911453551
52,GD,mini-batch,sparse,0.04238101379594763,0.33003508962075845
52,GD,mini-batch,zero,0.035857982407609325,0.2055113963058039
52,AdaGrad,SGD,random,1.2881174317691786,1.6632039616564835
52,AdaGrad,SGD,sparse,0.21129938726675773,1.522543440343543
52,AdaGrad,SGD,zero,0.11139917643452411,0.4973355441034233
52,AdaGrad,full,random,0.8726664716838121,1.533466104622944
52,AdaGrad,full,sparse,0.17057471125041848,1.3212735790626624
52,AdaGrad,full,zero,0.04835310869764819,0.39282183263906245
52,AdaGrad,mini-batch,random,0.8862671982640694,1.5354751530854276
52,AdaGrad,mini-batch,sparse,0.1810321459698017,1.3571089744299614
52,AdaGrad,mini-batch,zero,0.049326422416941115,0.39590741747944086
52,RMSProp,SGD,random,0.01709078961431012,0.14962825956244352
52,RMSProp,SGD,sparse,0.026936008540095892,0.16026148969507695
52,RMSProp,SGD,zero,0.024205861197448098,0.16200493233386
52,RMSProp,full,random,0.038350564044033815,0.17844997027691442
52,RMSProp,full,sparse,0.0318248415734103,0.16075049629171523
52,RMSProp,full,zero,0.0318248415734103,0.16075049629171523
52,RMSProp,mini-batch,random,0.049860729302652,0.19931183531326202
52,RMSProp,mini-batch,sparse,0.04986066208397184,0.19931013652777846
52,RMSProp,mini-batch,zero,0.04986065689746252,0.1993101370903806
52,Adam,SGD,random,0.05406497095381844,0.3870905093481149
52,Adam,SGD,sparse,0.032153714967894285,0.20401704509952834
52,Adam,SGD,zero,0.05055016398640709,0.24472888972260948
52,Adam,full,random,0.035068817875643074,0.17621782877436507
52,Adam,full,sparse,0.034979638108937255,0.16953627027864374
52,Adam,full,zero,0.034979639575067265,0.1695363004210269
52,Adam,mini-batch,random,0.03856058910788027,0.1879885133567547
52,Adam,mini-batch,sparse,0.044108069695535046,0.18097176619447589
52,Adam,mini-batch,zero,0.04391362851042359,0.1808670305058484
53,GD,SGD,random,0.04526003596088901,0.3736967617593909
53,GD,SGD,sparse,0.0735554950916984,0.5908562009796215
