seed,optimizer,batch,init,lr,weight_error,dist_to_star
10,AdaGrad,full,zero,0.1,0.012084750247101957,2.8224144363319817e-05
10,AdaGrad,full,sparse,0.1,0.012406674446644108,0.0006893158339639864
10,AdaGrad,mini-batch,random,0.1,0.13375320178166245,0.13198613070910958
10,AdaGrad,mini-batch,zero,0.1,0.014981546076448957,0.003698249757594817
10,AdaGrad,mini-batch,sparse,0.1,0.016456984141984213,0.00508120657676752
10,AdaGrad,SGD,random,0.1,0.4392368705905101,0.4409301503434904
10,AdaGrad,SGD,zero,0.1,0.035548437423886574,0.03531942367286867
10,AdaGrad,SGD,sparse,0.1,0.37146281968352096,0.3689188103322611
10,RMSProp,full,random,0.1,0.09751310099279491,0.0999999905356138
10,RMSProp,full,zero,0.1,0.09751310099279506,0.09999999053561395
10,RMSProp,full,sparse,0.1,0.09751310099279499,0.0999999905356139
10,RMSProp,mini-batch,random,0.1,0.029187675464222664,0.032291961708939845
10,RMSProp,mini-batch,zero,0.1,0.029187675464222646,0.03229196170893981
10,RMSProp,mini-batch,sparse,0.1,0.029187675464222868,0.032291961708939956
10,RMSProp,SGD,random,0.1,0.1735963943183468,0.16581741926179416
10,RMSProp,SGD,zero,0.1,0.1825774694897697,0.17574631826447334
10,RMSProp,SGD,sparse,0.1,0.24827454131088433,0.24127288969882188
10,Adam,full,random,0.1,0.012110383584934067,8.993834424997154e-16
10,Adam,full,zero,0.1,0.012110383584934076,1.0076712877695278e-15
10,Adam,full,sparse,0.1,0.012110383584934045,8.921337268482667e-16
10,Adam,mini-batch,random,0.1,0.013612154558760995,0.014471171270191699
10,Adam,mini-batch,zero,0.1,0.017956499943583934,0.029065523966971468
10,Adam,mini-batch,sparse,0.1,0.03939632539610098,0.04686892204372365
10,Adam,SGD,random,0.1,0.09392131080423778,0.08690102664351583
10,Adam,SGD,zero,0.1,0.0959386580906904,0.09385727124364997
10,Adam,SGD,sparse,0.1,0.1483545355065423,0.14066401993080144
11,GD,full,random,0.01,0.326531818293983,0.32973172778857124
11,GD,full,zero,0.01,0.09465547421708237,0.10183605768574734
11,GD,full,sparse,0.01,0.454187762765553,0.454508103284841
11,GD,mini-batch,random,0.01,0.33125663323639903,0.3343967085634463
11,GD,mini-batch,zero,0.01,0.09737340624875715,0.1045209675807241
11,GD,mini-batch,sparse,0.01,0.45736242496632645,0.45784693533263926
11,GD,SGD,random,0.01,0.26822960756160985,0.27137005974204514
11,GD,SGD,zero,0.01,0.08471169829997273,0.09248972615146406
11,GD,SGD,sparse,0.01,0.40710470198155524,0.40695904929900795
11,AdaGrad,full,random,0.01,1.8664327065502435,1.869642623803451
11,AdaGrad,full,zero,0.01,0.5576462463224243,0.5643499567593437
11,AdaGrad,full,sparse,0.01,1.5300973749922842,1.5295707496154345
11,AdaGrad,mini-batch,random,0.01,1.8651808313308722,1.868388768500894
11,AdaGrad,mini-batch,zero,0.01,0.5665108842440272,0.5731379585389172
11,AdaGrad,mini-batch,sparse,0.01,1.6063390758502791,1.6065211115592852
11,AdaGrad,SGD,random,0.01,1.9595922617249557,1.962767659821866
11,AdaGrad,SGD,zero,0.01,0.6308753826643726,0.6369125182633808
11,AdaGrad,SGD,sparse,0.01,2.0478599887618283,2.048135606637799
11,RMSProp,full,random,0.01,0.016396756561169474,0.0099999908467055
11,RMSProp,full,zero,0.01,0.01651966972857399,0.009999990846705609
11,RMSProp,full,sparse,0.01,0.01651966972857399,0.009999990846705609
11,RMSProp,mini-batch,random,0.01,0.027761982078377725,0.025857469384552214
11,RMSProp,mini-batch,zero,0.01,0.027761982078377725,0.025857469384552214
11,RMSProp,mini-batch,sparse,0.01,0.027761982078377725,0.025857469384552214
11,RMSProp,SGD,random,0.01,0.03208214846078727,0.03300832165287731
11,RMSProp,SGD,zero,0.01,0.03812033929400774,0.031613590489947836
11,RMSProp,SGD,sparse,0.01,0.026672914217837376,0.0278055749769409
11,Adam,full,random,0.01,0.025974821439744753,0.023549698560786994
11,Adam,full,zero,0.01,0.012580890014425639,0.0007125675782915102
11,Adam,full,sparse,0.01,0.013071983542517011,6.392628698078393e-09
11,Adam,mini-batch,random,0.01,0.031590627912032654,0.030935592907903087
11,Adam,mini-batch,zero,0.01,0.013528500664137489,0.00935223342627144
11,Adam,mini-batch,sparse,0.01,0.016178395045712154,0.014144815171578626
11,Adam,SGD,random,0.01,0.1495910930548504,0.15151022866461233
11,Adam,SGD,zero,0.01,0.03762516184279517,0.03293290984916197
11,Adam,SGD,sparse,0.01,0.06425896661247946,0.05983095490820681
11,GD,full,random,0.1,0.01307194827714853,9.730404293073124e-08
11,GD,full,zero,0.1,0.013071953500088948,5.6160959727512726e-08
11,GD,full,sparse,0.1,0.013071925539791814,2.509956228018703e-07
11,GD,mini-batch,random,0.1,0.01627601813380847,0.012481962858963122
11,GD,mini-batch,zero,0.1,0.01627599399421794,0.012481925490764498
11,GD,mini-batch,sparse,0.1,0.016276113231881256,0.012482129616248507
11,GD,SGD,random,0.1,0.03350811549616733,0.03513247368581477
11,GD,SGD,zero,0.1,0.04667418149583503,0.042216933606420946
11,GD,SGD,sparse,0.1,0.03047204755192296,0.03378389831753922
11,AdaGrad,full,random,0.1,0.06427393437230919,0.06409913161291919
11,AdaGrad,full,zero,0.1,0.011502866181926731,0.0023384725681406186
11,AdaGrad,full,sparse,0.1,0.013076519526349235,5.215169840872825e-05
11,AdaGrad,mini-batch,random,0.1,0.06157711537427866,0.062218900767610934
11,AdaGrad,mini-batch,zero,0.1,0.012707476689667988,0.01013428902986957
11,AdaGrad,mini-batch,sparse,0.1,0.014679654227889888,0.009888007658041527
11,AdaGrad,SGD,random,0.1,0.4975306630967771,0.501239428297461
11,AdaGrad,SGD,zero,0.1,0.01686828536825997,0.012715534103313378
11,AdaGrad,SGD,sparse,0.1,0.35577380411680404,0.35585696811486905
11,RMSProp,full,random,0.1,0.1009509991592677,0.09999999084670559
11,RMSProp,full,zero,0.1,0.1009509991592677,0.09999999084670559
11,RMSProp,full,sparse,0.1,0.1009509991592677,0.09999999084670559
11,RMSProp,mini-batch,random,0.1,0.08027978680599637,0.07959805811224445
11,RMSProp,mini-batch,zero,0.1,0.0802797871283494,0.07959805841965796
11,RMSProp,mini-batch,sparse,0.1,0.08027978710568055,0.0795980583980397
11,RMSProp,SGD,random,0.1,0.26104781398104443,0.2671606949776955
11,RMSProp,SGD,zero,0.1,0.19531447517816491,0.19502577685729738
11,RMSProp,SGD,sparse,0.1,0.16508359207247827,0.17412657750563665
11,Adam,full,random,0.1,0.013071983013281326,8.491573300505515e-16
11,Adam,full,zero,0.1,0.01307198301328137,9.51817968857363e-16
11,Adam,full,sparse,0.1,0.013071983013281283,9.28879225241625e-16
11,Adam,mini-batch,random,0.1,0.0264471397433823,0.0190905563531156
11,Adam,mini-batch,zero,0.1,0.032502259502485836,0.023251246487912536
11,Adam,mini-batch,sparse,0.1,0.06472141121963972,0.05903878572945238
11,Adam,SGD,random,0.1,0.09010792241633346,0.0943445019310915
11,Adam,SGD,zero,0.1,0.10944490121290608,0.111679295000168
11,Adam,SGD,sparse,0.1,0.10909565039005634,0.11112693501771845
12,GD,full,random,0.01,0.24784923338235001,0.2502170514632165
12,GD,full,zero,0.01,0.07836047791261938,0.07544528538151428
12,GD,full,sparse,0.01,0.310129193407724,0.3074129781523686
12,GD,mini-batch,random,0.01,0.2494160838790938,0.2517535714240945
12,GD,mini-batch,zero,0.01,0.07594385312146643,0.07317486635545598
12,GD,mini-batch,sparse,0.01,0.31316992571032815,0.3104332530325158
12,GD,SGD,random,0.01,0.23852476363601058,0.2404533123525798
12,GD,SGD,zero,0.01,0.07883464733191796,0.07357166506551317
12,GD,SGD,sparse,0.01,0.2958388056901744,0.29254994446206856
12,AdaGrad,full,random,0.01,1.4509798770825775,1.4528816155143036
12,AdaGrad,full,zero,0.01,0.46871503018320265,0.46716618014235856
12,AdaGrad,full,sparse,0.01,0.9719590621195017,0.9704122692464342
12,AdaGrad,mini-batch,random,0.01,1.443447372302018,1.4453476636744231
12,AdaGrad,mini-batch,zero,0.01,0.4689140493954098,0.46744023713686084
12,AdaGrad,mini-batch,sparse,0.01,1.029347704333715,1.0274480209748496
12,AdaGrad,SGD,random,0.01,1.5591170767414801,1.5607613626548766
12,AdaGrad,SGD,zero,0.01,0.5645876095892222,0.5637190054531728
12,AdaGrad,SGD,sparse,0.01,1.426883360231326,1.4251190313871362
12,RMSProp,full,random,0.01,0.014454149581788337,0.009999990578921704
12,RMSProp,full,zero,0.01,0.012720967120656124,0.009999990578920927
12,RMSProp,full,sparse,0.01,0.014454149581788337,0.009999990578921704
12,RMSProp,mini-batch,random,0.01,0.02755529372209509,0.02329150875643406
12,RMSProp,mini-batch,zero,0.01,0.02755529372209509,0.02329150875643406
12,RMSProp,mini-batch,sparse,0.01,0.02755529372209509,0.02329150875643406
12,RMSProp,SGD,random,0.01,0.03316082130088471,0.028502568991955527
12,RMSProp,SGD,zero,0.01,0.05333696565381282,0.04567015019845383
12,RMSProp,SGD,sparse,0.01,0.03668210027805765,0.03077508189636725
12,Adam,full,random,0.01,0.009241885909161952,0.00786263489250224
12,Adam,full,zero,0.01,0.009212256357141296,0.00019574364696677905
12,Adam,full,sparse,0.01,0.009239746248152362,1.5866869960086629e-15
12,Adam,mini-batch,random,0.01,0.007888951169840014,0.00864743621476612
12,Adam,mini-batch,zero,0.01,0.009462995639412239,0.003943888392846724
12,Adam,mini-batch,sparse,0.01,0.020389238281948753,0.01329466607228908
12,Adam,SGD,random,0.01,0.10321014736037121,0.10503910114422632
12,Adam,SGD,zero,0.01,0.05918118640613202,0.053122325932924014
12,Adam,SGD,sparse,0.01,0.047735648467304305,0.04208302789152124
12,GD,full,random,0.1,0.009239720449142117,7.672167303085403e-08
12,GD,full,zero,0.1,0.009239749518487713,2.4107687499300756e-08
12,GD,full,sparse,0.1,0.009239869481982807,1.4139319220026798e-07
12,GD,mini-batch,random,0.1,0.012356678736377243,0.006282428844314961
12,GD,mini-batch,zero,0.1,0.012356685167221326,0.0062824065786834535
12,GD,mini-batch,sparse,0.1,0.012356827976249748,0.006282491082252098
12,GD,SGD,random,0.1,0.04476815691765897,0.04545065773551921
12,GD,SGD,zero,0.1,0.051342165664622616,0.04640544687330043
12,GD,SGD,sparse,0.1,0.0378384572209027,0.03715069368478368
12,AdaGrad,full,random,0.1,0.02193088478859117,0.023751095563727533
12,AdaGrad,full,zero,0.1,0.009207690502329214,0.0007638699089246576
12,AdaGrad,full,sparse,0.1,0.009239749925980771,2.1519020420727712e-08
12,AdaGrad,mini-batch,random,0.1,0.015119078307316805,0.017576406501181748
12,AdaGrad,mini-batch,zero,0.1,0.0070933046026007834,0.0028253018916008905
12,AdaGrad,mini-batch,sparse,0.1,0.013549432715162261,0.0068623459655096815
12,AdaGrad,SGD,random,0.1,0.25546612215911835,0.258137276795633
12,AdaGrad,SGD,zero,0.1,0.03801018747555958,0.03051307391239845
12,AdaGrad,SGD,sparse,0.1,0.10163912428488929,0.09688347420754213
12,RMSProp,full,random,0.1,0.09924652966921828,0.09999999057892094
12,RMSProp,full,zero,0.1,0.10159167486386954,0.09999999057892169
12,RMSProp,full,sparse,0.1,0.09924652966921832,0.09999999057892096
12,RMSProp,mini-batch,random,0.1,0.17444275959621897,0.17380644062070655
12,RMSProp,mini-batch,zero,0.1,0.17444275959621924,0.1738064406207068
12,RMSProp,mini-batch,sparse,0.1,0.17444275959621924,0.17380644062070683
12,RMSProp,SGD,random,0.1,0.22593987511133662,0.23415314798718834
12,RMSProp,SGD,zero,0.1,0.2491807666376486,0.2527709312069878
12,RMSProp,SGD,sparse,0.1,0.3185964296288395,0.3177357950973661
12,Adam,full,random,0.1,0.00923974624815244,1.8090163519169172e-15
12,Adam,full,zero,0.1,0.00923974624815244,1.7306664177452076e-15
12,Adam,full,sparse,0.1,0.009230821755179515,0.00013363487023838893
12,Adam,mini-batch,random,0.1,0.06534287816000839,0.060656047607469905
12,Adam,mini-batch,zero,0.1,0.06169735904237211,0.05750153021816955
12,Adam,mini-batch,sparse,0.1,0.036698059644966315,0.036682977505850346
12,Adam,SGD,random,0.1,0.2452642349836388,0.2479549021146836
12,Adam,SGD,zero,0.1,0.18695030252177228,0.1891885770221882
12,Adam,SGD,sparse,0.1,0.20838455718567817,0.21289741001048282
13,GD,full,random,0.01,0.226595060189943,0.23533487603062053
13,GD,full,zero,0.01,0.041672476192923795,0.03525592963335471
13,GD,full,sparse,0.01,0.3625216948510651,0.36841930932181527
13,GD,mini-batch,random,0.01,0.21929847944207978,0.22803197712904597
13,GD,mini-batch,zero,0.01,0.04183632188364775,0.035200976729370365
13,GD,mini-batch,sparse,0.01,0.36286594261087807,0.3686288515836373
13,GD,SGD,random,0.01,0.19435597102512717,0.20296101436394248
13,GD,SGD,zero,0.01,0.04410122295040752,0.03791045557903243
13,GD,SGD,sparse,0.01,0.3179676673899678,0.32349188286296515
13,AdaGrad,full,random,0.01,1.6952320781506733,1.701384742088026
13,AdaGrad,full,zero,0.01,0.12722916458044364,0.12077890125308295
13,AdaGrad,full,sparse,0.01,1.5595054944878224,1.5657803992372137
13,AdaGrad,mini-batch,random,0.01,1.7031539425724027,1.709280019631969
13,AdaGrad,mini-batch,zero,0.01,0.12645050830946236,0.11994830766520122
13,AdaGrad,mini-batch,sparse,0.01,1.5569699060182722,1.5632254395176781
13,AdaGrad,SGD,random,0.01,1.8183355935400531,1.8240668006481897
13,AdaGrad,SGD,zero,0.01,0.134776019958244,0.12783323923470477
13,AdaGrad,SGD,sparse,0.01,1.6548744490388776,1.6611502193698062
13,RMSProp,full,random,0.01,0.012821355900144054,0.00999999084859063
13,RMSProp,full,zero,0.01,0.012821355900143999,0.009999990848590575
13,RMSProp,full,sparse,0.01,0.012821355900144,0.009999990848590603
13,RMSProp,mini-batch,random,0.01,0.01764289932790963,0.01567636901053376
13,RMSProp,mini-batch,zero,0.01,0.01764289932790963,0.01567636901053376
13,RMSProp,mini-batch,sparse,0.01,0.01764289932790963,0.01567636901053376
13,RMSProp,SGD,random,0.01,0.1182958893771405,0.11535546875248566
13,RMSProp,SGD,zero,0.01,0.09725098378678003,0.09611537822143734
13,RMSProp,SGD,sparse,0.01,0.10664402403996813,0.10319430153785783
13,Adam,full,random,0.01,0.08186495541190142,0.09053385020562159
13,Adam,full,zero,0.01,0.008770822780656573,9.867878089448544e-16
13,Adam,full,sparse,0.01,0.00875260504824476,2.7517377541542176e-05
13,Adam,mini-batch,random,0.01,0.08025111404347708,0.08878421508047127
13,Adam,mini-batch,zero,0.01,0.020772231369611486,0.01493714759877989
13,Adam,mini-batch,sparse,0.01,0.021726099703400278,0.015229909255494405
13,Adam,SGD,random,0.01,0.16456803690039495,0.17279619142602382
13,Adam,SGD,zero,0.01,0.09258357325684054,0.09076319490453974
13,Adam,SGD,sparse,0.01,0.0789806095065094,0.0782792685443726
13,GD,full,random,0.1,0.008770756842507079,9.062453147382365e-08
13,GD,full,zero,0.1,0.008770835554161171,3.0072559371809244e-08
13,GD,full,sparse,0.1,0.008770679500328955,3.333173108609897e-07
13,GD,mini-batch,random,0.1,0.01683650403810069,0.010484886660492897
13,GD,mini-batch,zero,0.1,0.01683653516086394,0.010484882602030858
13,GD,mini-batch,sparse,0.1,0.01683650917973895,0.01048495163179625
13,GD,SGD,random,0.1,0.13580329938195135,0.13377103763649945
13,GD,SGD,zero,0.1,0.10307154421259875,0.10298078574430487
13,GD,SGD,sparse,0.1,0.11703577317781806,0.11430330502028187
13,AdaGrad,full,random,0.1,0.16886948631487522,0.17755638747071992
13,AdaGrad,full,zero,0.1,0.008770822801299583,4.2484015535255736e-11
13,AdaGrad,full,sparse,0.1,0.007964323756327052,0.0012788794087640332
13,AdaGrad,mini-batch,random,0.1,0.17700445592435834,0.18564031057538674
13,AdaGrad,mini-batch,zero,0.1,0.01686711074051344,0.0105077354906536
13,AdaGrad,mini-batch,sparse,0.1,0.016405807672761438,0.010516459091562754
13,AdaGrad,SGD,random,0.1,0.23854456712680133,0.2471564749723878
13,AdaGrad,SGD,zero,0.1,0.05196457144857671,0.049073368362714885
13,AdaGrad,SGD,sparse,0.1,0.16765972679738259,0.1723521422069284
13,RMSProp,full,random,0.1,0.09975733345308467,0.09999999084859054
13,RMSProp,full,zero,0.1,0.09975733345308475,0.09999999084859061
13,RMSProp,full,sparse,0.1,0.10100656130304546,0.0999999908485908
13,RMSProp,mini-batch,random,0.1,0.16886047035588395,0.1679182614420184
13,RMSProp,mini-batch,zero,0.1,0.16886047035592677,0.16791826144206143
13,RMSProp,mini-batch,sparse,0.1,0.1688604703559281,0.1679182614420628
13,RMSProp,SGD,random,0.1,0.2176662097335755,0.2164680240878925
13,RMSProp,SGD,zero,0.1,0.25010933387412737,0.24944417042322709
13,RMSProp,SGD,sparse,0.1,0.27870802971836023,0.274539578851739
13,Adam,full,random,0.1,0.008770822780656504,6.826968921430001e-16
13,Adam,full,zero,0.1,0.008770822780656643,6.268091485093338e-16
13,Adam,full,sparse,0.1,0.00877082278065665,6.467704259788845e-16
13,Adam,mini-batch,random,0.1,0.01804242034690791,0.019083985195435353
13,Adam,mini-batch,zero,0.1,0.046371970185081136,0.046745876057309
13,Adam,mini-batch,sparse,0.1,0.03845761332592094,0.03942398779874511
13,Adam,SGD,random,0.1,0.18086241375981071,0.1799652688452866
13,Adam,SGD,zero,0.1,0.13449775669154068,0.13655564886548277
13,Adam,SGD,sparse,0.1,0.25521786054270407,0.2545086796857204
14,GD,full,random,0.01,0.2698005891268762,0.24913686044115638
14,GD,full,zero,0.01,0.11158270378415035,0.09887476628226753
14,GD,full,sparse,0.01,0.3408641587133233,0.3221074954749573
14,GD,mini-batch,random,0.01,0.268241120579806,0.2478982805731245
14,GD,mini-batch,zero,0.01,0.11554340913517555,0.10271315472011948
14,GD,mini-batch,sparse,0.01,0.3366114252290483,0.31788740999363874
14,GD,SGD,random,0.01,0.2686206875689357,0.24807463376636904
14,GD,SGD,zero,0.01,0.12557191226389725,0.11373873220616193
14,GD,SGD,sparse,0.01,0.31119470067623284,0.2921803954793084
14,AdaGrad,full,random,0.01,1.4133239325086313,1.3959188319310192
14,AdaGrad,full,zero,0.01,0.5575282023443235,0.546270419535324
14,AdaGrad,full,sparse,0.01,0.9197638428418419,0.9047136100662388
14,AdaGrad,mini-batch,random,0.01,1.4178548576756347,1.4004419481916208
14,AdaGrad,mini-batch,zero,0.01,0.5612006159452575,0.5500996926585718
14,AdaGrad,mini-batch,sparse,0.01,0.9944187511313983,0.9773157690333171
14,AdaGrad,SGD,random,0.01,1.5131494145246691,1.4969178366341545
14,AdaGrad,SGD,zero,0.01,0.6384212011779589,0.6279951744330261
14,AdaGrad,SGD,sparse,0.01,1.4130582783344505,1.394812795057809
14,RMSProp,full,random,0.01,0.03005894647146977,0.009999990803355216
14,RMSProp,full,zero,0.01,0.030058946471469776,0.009999990803355202
14,RMSProp,full,sparse,0.01,0.030058946471469766,0.009999990803355244
14,RMSProp,mini-batch,random,0.01,0.033306739171958755,0.02762836232557023
14,RMSProp,mini-batch,zero,0.01,0.033306739171958755,0.02762836232557023
14,RMSProp,mini-batch,sparse,0.01,0.033306739171958755,0.02762836232557023
14,RMSProp,SGD,random,0.01,0.06845606017208501,0.058989323994101464
14,RMSProp,SGD,zero,0.01,0.07947337656087068,0.07088870922926281
14,RMSProp,SGD,sparse,0.01,0.07906976597401826,0.06653680840120632
14,Adam,full,random,0.01,0.03365436160116633,0.009806420738600191
14,Adam,full,zero,0.01,0.02723367729373451,0.0002211948414661217
14,Adam,full,sparse,0.01,0.02722490001292671,1.1778964011900897e-15
14,Adam,mini-batch,random,0.01,0.038436976324970215,0.014638745553308713
14,Adam,mini-batch,zero,0.01,0.03288714824297533,0.008711542633129156
14,Adam,mini-batch,sparse,0.01,0.04001708087401197,0.019205788821485686
14,Adam,SGD,random,0.01,0.09414199867026049,0.07117680032222709
14,Adam,SGD,zero,0.01,0.056760183102465285,0.04807829624421058
14,Adam,SGD,sparse,0.01,0.05499585735911406,0.04409833586890833
14,GD,full,random,0.1,0.02722495510141721,7.555068800573745e-08
14,GD,full,zero,0.1,0.027224905439945317,2.8317001960888775e-08
14,GD,full,sparse,0.1,0.02722497044774444,1.0905469363156241e-07
14,GD,mini-batch,random,0.1,0.03148669100785703,0.01027050472477655
14,GD,mini-batch,zero,0.1,0.03148666396458139,0.0102705169652992
14,GD,mini-batch,sparse,0.1,0.03148669016861492,0.010270470386273925
14,GD,SGD,random,0.1,0.06986129102198246,0.06158664826108201
14,GD,SGD,zero,0.1,0.08908463038753778,0.07987318762757378
14,GD,SGD,sparse,0.1,0.08117139498850982,0.06826075431477256
14,AdaGrad,full,random,0.1,0.04796150332611826,0.026633442518139417
14,AdaGrad,full,zero,0.1,0.027302403413795556,0.0008840085768641616
14,AdaGrad,full,sparse,0.1,0.027224901918387542,3.728048613271426e-09
14,AdaGrad,mini-batch,random,0.1,0.04972882823612855,0.028129384348471773
14,AdaGrad,mini-batch,zero,0.1,0.030358640355457683,0.007965788178531438
14,AdaGrad,mini-batch,sparse,0.1,0.03156899233540037,0.010143688250572568
14,AdaGrad,SGD,random,0.1,0.18202503958922478,0.16415211169256447
14,AdaGrad,SGD,zero,0.1,0.060469989320893286,0.051503836897518196
14,AdaGrad,SGD,sparse,0.1,0.11807293892091456,0.09794042623301223
14,RMSProp,full,random,0.1,0.10660509612325686,0.09999999080335525
14,RMSProp,full,zero,0.1,0.10660509612325686,0.09999999080335525
14,RMSProp,full,sparse,0.1,0.10660509612325686,0.09999999080335524
14,RMSProp,mini-batch,random,0.1,0.09212950298529271,0.09355284941056262
14,RMSProp,mini-batch,zero,0.1,0.09212950298529161,0.09355284941056155
14,RMSProp,mini-batch,sparse,0.1,0.09212950298529271,0.09355284941056262
14,RMSProp,SGD,random,0.1,0.16830643241194324,0.17974461170901115
14,RMSProp,SGD,zero,0.1,0.17938154875399376,0.19500959941695295
14,RMSProp,SGD,sparse,0.1,0.1453605616441237,0.1291930907439285
14,Adam,full,random,0.1,0.02722490001292678,1.2262814116578437e-15
14,Adam,full,zero,0.1,0.027224900012926767,1.2072877792441454e-15
14,Adam,full,sparse,0.1,0.027224900012926566,1.6126920961239077e-15
14,Adam,mini-batch,random,0.1,0.05508891837970286,0.047072737579294296
14,Adam,mini-batch,zero,0.1,0.04690214236289399,0.04652963259544925
14,Adam,mini-batch,sparse,0.1,0.04403696835678648,0.03687128474087034
14,Adam,SGD,random,0.1,0.20767369726327933,0.1884025735484356
14,Adam,SGD,zero,0.1,0.3232973986934058,0.30248078288390945
14,Adam,SGD,sparse,0.1,0.07415475543036355,0.063277496900731
15,GD,full,random,0.01,0.2724817983794635,0.24986728603125963
15,GD,full,zero,0.01,0.0556470334244181,0.04012463832915303
15,GD,full,sparse,0.01,0.3750776736498817,0.36730962162825553
15,GD,mini-batch,random,0.01,0.27213171596783087,0.24985971752869038
15,GD,mini-batch,zero,0.01,0.05527346855391455,0.038718557414391626
15,GD,mini-batch,sparse,0.01,0.3760065644552618,0.3684131104742736
15,GD,SGD,random,0.01,0.3353402921340297,0.3122014955943609
15,GD,SGD,zero,0.01,0.07153383671576477,0.05767673995895493
15,GD,SGD,sparse,0.01,0.402848901096156,0.3923126649351197
15,AdaGrad,full,random,0.01,1.6311081468038997,1.6134519958351672
15,AdaGrad,full,zero,0.01,0.2217106410212777,0.21048455678639136
15,AdaGrad,full,sparse,0.01,1.4670895054909459,1.4604366270321338
15,AdaGrad,mini-batch,random,0.01,1.6402228174655258,1.622588784755259
15,AdaGrad,mini-batch,zero,0.01,0.224773386497469,0.21395732595663783
15,AdaGrad,mini-batch,sparse,0.01,1.5256636685743228,1.5182703147246588
15,AdaGrad,SGD,random,0.01,1.7330712576431873,1.7165060286289229
15,AdaGrad,SGD,zero,0.01,0.2663016029578475,0.2565254116313299
15,AdaGrad,SGD,sparse,0.01,1.7968939179417271,1.788626944670298
15,RMSProp,full,random,0.01,0.028304924181810433,0.009999990818264528
15,RMSProp,full,zero,0.01,0.03035620095516553,0.009999990818265888
15,RMSProp,full,sparse,0.01,0.028304924181810433,0.009999990818264528
15,RMSProp,mini-batch,random,0.01,0.023850836195678127,0.025674524905990998
15,RMSProp,mini-batch,zero,0.01,0.023850836195678127,0.025674524905990998
15,RMSProp,mini-batch,sparse,0.01,0.02385083619567818,0.025674524905990995
15,RMSProp,SGD,random,0.01,0.10612187974178838,0.0988410534191635
15,RMSProp,SGD,zero,0.01,0.09713243004939343,0.09455730335089796
15,RMSProp,SGD,sparse,0.01,0.08109207875854604,0.0764904165316263
15,Adam,full,random,0.01,0.06369153704585534,0.04144354735565442
15,Adam,full,zero,0.01,0.02759351876795619,2.261216506158293e-06
15,Adam,full,sparse,0.01,0.027592284300655835,1.0593286177426935e-08
15,Adam,mini-batch,random,0.01,0.06905988327917131,0.046951997853952494
15,Adam,mini-batch,zero,0.01,0.022794856577235383,0.009288509629857604
15,Adam,mini-batch,sparse,0.01,0.019578206046291683,0.010569550803676851
15,Adam,SGD,random,0.01,0.24750860018950058,0.22769197316325376
15,Adam,SGD,zero,0.01,0.08993232543542447,0.08378682272390406
15,Adam,SGD,sparse,0.01,0.10827960077946268,0.09721958470447407
15,GD,full,random,0.1,0.027592316977602966,4.241401510430386e-08
15,GD,full,zero,0.1,0.027592289075974663,1.9051694171055156e-08
15,GD,full,sparse,0.1,0.02759228180020353,1.0531906499714137e-07
15,GD,mini-batch,random,0.1,0.02067554037004863,0.009004010493718177
15,GD,mini-batch,zero,0.1,0.02067551328385756,0.009004040648614287
15,GD,mini-batch,sparse,0.1,0.02067548315556716,0.009004011303303628
15,GD,SGD,random,0.1,0.13198999128468972,0.12486131969257584
15,GD,SGD,zero,0.1,0.12581254018750376,0.12301477919268408
15,GD,SGD,sparse,0.1,0.09359608516104675,0.08922640659578211
15,AdaGrad,full,random,0.1,0.11647756884597361,0.0957953886921039
15,AdaGrad,full,zero,0.1,0.02760299046457624,2.0111875644461174e-05
15,AdaGrad,full,sparse,0.1,0.027611942652737816,8.49551675081861e-05
15,AdaGrad,mini-batch,random,0.1,0.13413233713255754,0.11235798000974635
15,AdaGrad,mini-batch,zero,0.1,0.02260913413972192,0.0055326739273564235
15,AdaGrad,mini-batch,sparse,0.1,0.021992546751345845,0.006473112722589838
15,AdaGrad,SGD,random,0.1,0.40935894309252896,0.3885168652841975
15,AdaGrad,SGD,zero,0.1,0.056229183076794795,0.04492510906707675
15,AdaGrad,SGD,sparse,0.1,0.2585008599715955,0.24597858129534866
15,RMSProp,full,random,0.1,0.1007952414645737,0.0999999908182646
15,RMSProp,full,zero,0.1,0.10079524146457358,0.09999999081826447
15,RMSProp,full,sparse,0.1,0.10079524146457358,0.09999999081826447
15,RMSProp,mini-batch,random,0.1,0.08568368862750735,0.08521683216812452
15,RMSProp,mini-batch,zero,0.1,0.08568368862747684,0.08521683216809622
15,RMSProp,mini-batch,sparse,0.1,0.08568368862747758,0.08521683216809688
15,RMSProp,SGD,random,0.1,0.3180745339730498,0.3019360372207727
15,RMSProp,SGD,zero,0.1,0.22568683699903372,0.22491811636552864
15,RMSProp,SGD,sparse,0.1,0.2505124121370267,0.245111605331618
15,Adam,full,random,0.1,0.027592281861397814,1.1308481255558256e-15
15,Adam,full,zero,0.1,0.02759228186139785,1.1443916996305594e-15
15,Adam,full,sparse,0.1,0.02759228186139785,1.1443916996305594e-15
15,Adam,mini-batch,random,0.1,0.033115854873253726,0.03377026197124247
15,Adam,mini-batch,zero,0.1,0.03612256222690714,0.032070146489357375
15,Adam,mini-batch,sparse,0.1,0.05682340599393501,0.044669583845644206
15,Adam,SGD,random,0.1,0.1670374716826773,0.1673488519860978
