seed,Optimizer,Batch Type,Init Type,Estimation Error,Weight Error
188,AdaGrad,full,zero,0.1357476702021152,0.42435355438926153
188,AdaGrad,mini-batch,random,0.495165727484161,1.5869221210007756
188,AdaGrad,mini-batch,sparse,0.27130272787428195,1.647923723225667
188,AdaGrad,mini-batch,zero,0.14342708972980134,0.4355306712733932
188,RMSProp,SGD,random,0.06274578960804725,0.4072180619838504
188,RMSProp,SGD,sparse,0.062301468975991016,0.4104347299745814
188,RMSProp,SGD,zero,0.048968387966390255,0.22182554658771267
188,RMSProp,full,random,0.0807515874325184,0.29217828281917163
188,RMSProp,full,sparse,0.07023056554782714,0.2751071422159679
188,RMSProp,full,zero,0.0807515874325184,0.2921782828191716
188,RMSProp,mini-batch,random,0.07064333377434286,0.2926555634085497
188,RMSProp,mini-batch,sparse,0.07063891228116509,0.2925514036445647
188,RMSProp,mini-batch,zero,0.07063948717992745,0.2925195399472894
188,Adam,SGD,random,0.11782205014244718,0.6915787250856685
188,Adam,SGD,sparse,0.11974914385850065,0.6768751315303467
188,Adam,SGD,zero,0.08092123864097335,0.3183343358771533
188,Adam,full,random,0.07599048153713758,0.30156474158416824
188,Adam,full,sparse,0.07538241711208325,0.2835948606710776
188,Adam,full,zero,0.07538245105823213,0.283595645277124
188,Adam,mini-batch,random,0.07112452589920236,0.31850353199135034
188,Adam,mini-batch,sparse,0.06259795432953799,0.2773754553029797
188,Adam,mini-batch,zero,0.06375551574768194,0.27803879511761054
189,GD,SGD,random,0.02174021900495257,0.2308067395833389
189,GD,SGD,sparse,0.043605716126889286,0.3974161570263639
189,GD,SGD,zero,0.023797520621599445,0.2051553577195891
189,GD,full,random,0.05593221618551689,0.3474778480482923
189,GD,full,sparse,0.063775846715067,0.45059231493918783
189,GD,full,zero,0.05203072749381572,0.2682467241350713
189,GD,mini-batch,random,0.0540238041217508,0.3535140734205094
189,GD,mini-batch,sparse,0.0633083934065538,0.4707862447528361
189,GD,mini-batch,zero,0.04837374587102672,0.2572278167438594
189,AdaGrad,SGD,random,1.3108124963935168,1.718307021216028
189,AdaGrad,SGD,sparse,0.35676672180078733,2.0102948154012386
189,AdaGrad,SGD,zero,0.18690626798691068,0.670788443563126
189,AdaGrad,full,random,0.8154080574998791,1.5692510584238744
189,AdaGrad,full,sparse,0.28383720151569475,1.7308446986041623
189,AdaGrad,full,zero,0.07812107532757202,0.533340634460245
189,AdaGrad,mini-batch,random,0.8231127877616018,1.5732552171051668
189,AdaGrad,mini-batch,sparse,0.31041977951532707,1.7992308675701838
189,AdaGrad,mini-batch,zero,0.07894414134013653,0.5373521743518493
189,RMSProp,SGD,random,0.012503292582044094,0.1447822874597097
189,RMSProp,SGD,sparse,0.01907899072433714,0.1867747386411284
189,RMSProp,SGD,zero,0.012117616324317619,0.09755792344405001
189,RMSProp,full,random,0.04614377807781805,0.2174397851703055
189,RMSProp,full,sparse,0.04614377807781804,0.2174397851703055
189,RMSProp,full,zero,0.054420643388715426,0.2340648600606804
189,RMSProp,mini-batch,random,0.05333660514993097,0.21768219202388236
189,RMSProp,mini-batch,sparse,0.053336482137947325,0.21767857715855973
189,RMSProp,mini-batch,zero,0.05333620783982523,0.21767330269984883
189,Adam,SGD,random,0.026309534104484632,0.38161112442724315
189,Adam,SGD,sparse,0.03273595242857993,0.3958796171796583
189,Adam,SGD,zero,0.016522803559673647,0.16729317969087076
189,Adam,full,random,0.05058337868205293,0.24258934971317692
189,Adam,full,sparse,0.05017424952235578,0.22568335072727022
189,Adam,full,zero,0.05017432038586059,0.2256838709926971
189,Adam,mini-batch,random,0.04950665063655429,0.2497055278407913
189,Adam,mini-batch,sparse,0.05884510784656393,0.23210634202318464
189,Adam,mini-batch,zero,0.0595766717753896,0.2332994974487227
190,GD,SGD,random,0.03857703539177555,0.35514761198173495
190,GD,SGD,sparse,0.0390863687359745,0.4634717944446792
190,GD,SGD,zero,0.014409768164882325,0.10144345486871993
190,GD,full,random,0.07830387830382093,0.4292461469140097
190,GD,full,sparse,0.08594965230189969,0.5172818669105436
190,GD,full,zero,0.06813121858528218,0.2604229539886696
190,GD,mini-batch,random,0.0838319957638126,0.4291108528996998
190,GD,mini-batch,sparse,0.09270415533429852,0.5199066392289238
190,GD,mini-batch,zero,0.072724538516116,0.268715891427852
190,AdaGrad,SGD,random,0.5670995394759669,1.8420400410291
190,AdaGrad,SGD,sparse,0.4796042202034059,2.243415640858752
190,AdaGrad,SGD,zero,0.602859163081659,0.8881857302008045
190,AdaGrad,full,random,0.33064780358902557,1.7747461861132316
190,AdaGrad,full,sparse,0.263437392768812,1.6230905659452273
190,AdaGrad,full,zero,0.2828371845424529,0.6854730075213961
190,AdaGrad,mini-batch,random,0.3364430417180358,1.7754647447444165
190,AdaGrad,mini-batch,sparse,0.3201521649413225,1.7648601630927678
190,AdaGrad,mini-batch,zero,0.2929226949150117,0.6939845768325166
190,RMSProp,SGD,random,0.03083627345538397,0.219503167434572
190,RMSProp,SGD,sparse,0.02471858913576532,0.26213771941720765
190,RMSProp,SGD,zero,0.011620333769414608,0.05383019309086413
190,RMSProp,full,random,0.062235634469287156,0.2303204313147634
190,RMSProp,full,sparse,0.07204189698454452,0.24990831064387595
190,RMSProp,full,zero,0.07204189698454445,0.24990831064387584
190,RMSProp,mini-batch,random,0.06651653317827085,0.24546956478500173
190,RMSProp,mini-batch,sparse,0.06651635994396515,0.24556068925591848
190,RMSProp,mini-batch,zero,0.06651222429187188,0.24557177841403333
190,Adam,SGD,random,0.03364274473713205,0.48427089817165575
190,Adam,SGD,sparse,0.044427927890706334,0.5475988059546387
190,Adam,SGD,zero,0.014045432782488357,0.12599230284291155
190,Adam,full,random,0.06700182734184076,0.24021016117976424
190,Adam,full,sparse,0.06703249812121075,0.2401058766136486
190,Adam,full,zero,0.06703353365302636,0.24010253358556835
190,Adam,mini-batch,random,0.07738156609997099,0.2639349378987613
190,Adam,mini-batch,sparse,0.07844394354252204,0.26468890275805323
190,Adam,mini-batch,zero,0.0783197262628689,0.263884667328262
191,GD,SGD,random,0.027869434445550154,0.22816450928087736
191,GD,SGD,sparse,0.022854416123431243,0.15513993385644373
191,GD,SGD,zero,0.03391594961079605,0.26336389171395236
191,GD,full,random,0.040998264102940676,0.2274194781684443
191,GD,full,sparse,0.040228265584201395,0.21147858410496262
191,GD,full,zero,0.04409818003328425,0.2865895725277227
191,GD,mini-batch,random,0.03951171950170973,0.22264099536977852
191,GD,mini-batch,sparse,0.03862211766836341,0.2144128961183447
191,GD,mini-batch,zero,0.042568086719566044,0.27674494057508686
191,AdaGrad,SGD,random,1.455827915002786,1.5711914617740361
191,AdaGrad,SGD,sparse,0.12585700542498157,1.1734796079871408
191,AdaGrad,SGD,zero,0.11550965326884684,0.7329999501012633
191,AdaGrad,full,random,1.012537038803487,1.414838418974283
191,AdaGrad,full,sparse,0.11825314421050387,1.0469045417901528
191,AdaGrad,full,zero,0.07093084502646821,0.5948460784453904
191,AdaGrad,mini-batch,random,1.0232482687741329,1.4203540214079198
191,AdaGrad,mini-batch,sparse,0.12199750330232641,1.0664057844052526
191,AdaGrad,mini-batch,zero,0.07338148385223203,0.6141337877619236
191,RMSProp,SGD,random,0.012207761976521046,0.11168318841001737
191,RMSProp,SGD,sparse,0.011469547740939072,0.04255111514337751
191,RMSProp,SGD,zero,0.016131902760409617,0.13539478955578188
191,RMSProp,full,random,0.037305706272967934,0.2034422884363929
191,RMSProp,full,sparse,0.037305706272967934,0.2034422884363929
191,RMSProp,full,zero,0.037305706272967934,0.2034422884363929
191,RMSProp,mini-batch,random,0.022515725611080315,0.15250476945225805
191,RMSProp,mini-batch,sparse,0.02251576982991232,0.1525062047266968
191,RMSProp,mini-batch,zero,0.02251588830964133,0.15250994017205147
191,Adam,SGD,random,0.032635037350729014,0.2935533213559628
191,Adam,SGD,sparse,0.018634659965207113,0.09630491627568272
191,Adam,SGD,zero,0.03526622084922876,0.24247452985283738
191,Adam,full,random,0.039780918957124566,0.190683059174001
191,Adam,full,sparse,0.04069917031514409,0.21121521517219982
191,Adam,full,zero,0.040699182349376736,0.21121546037125097
191,Adam,mini-batch,random,0.03679321620392246,0.17660054294622193
191,Adam,mini-batch,sparse,0.03180656125321701,0.18238790094049964
191,Adam,mini-batch,zero,0.03127189222433384,0.18040540665321364
192,GD,SGD,random,0.0395900556175264,0.4509669534025265
192,GD,SGD,sparse,0.06429689227417193,0.5461712011625148
192,GD,SGD,zero,0.027036241930518817,0.22993182721201005
192,GD,full,random,0.04784832835313955,0.4955535752681887
192,GD,full,sparse,0.054594361332116384,0.5643258640445447
192,GD,full,zero,0.032707949964382275,0.2521301099767543
192,GD,mini-batch,random,0.04785354974881362,0.5017402260737732
192,GD,mini-batch,sparse,0.05500391612658851,0.5682116357662212
192,GD,mini-batch,zero,0.03221196105441348,0.25563379899137373
192,AdaGrad,SGD,random,1.5562996072714905,2.2642583005549244
192,AdaGrad,SGD,sparse,0.44172260707029054,2.2556215319563253
192,AdaGrad,SGD,zero,0.13449785239507378,0.7004774356855366
192,AdaGrad,full,random,1.0380054853168221,2.1596929393038913
192,AdaGrad,full,sparse,0.3468971288889244,1.98364500312954
192,AdaGrad,full,zero,0.06294430819266368,0.5875361019048613
192,AdaGrad,mini-batch,random,1.0515521110914727,2.1613059902809297
192,AdaGrad,mini-batch,sparse,0.37779736274319997,2.0598861945377824
192,AdaGrad,mini-batch,zero,0.0678751016265914,0.6018942925716653
192,RMSProp,SGD,random,0.017257001016224103,0.19983531513755182
192,RMSProp,SGD,sparse,0.026973179980924845,0.225772296208844
192,RMSProp,SGD,zero,0.011661559183583936,0.0994475812175046
192,RMSProp,full,random,0.03290167807077935,0.18538908201508827
192,RMSProp,full,sparse,0.027214706357884106,0.1694775320126382
192,RMSProp,full,zero,0.027214706357884106,0.1694775320126382
192,RMSProp,mini-batch,random,0.02259001712371732,0.18588983450967295
192,RMSProp,mini-batch,sparse,0.022589904703718945,0.18588595898197421
192,RMSProp,mini-batch,zero,0.022589806747978797,0.18588286446088717
192,Adam,SGD,random,0.05099231016138773,0.5868806249232615
192,Adam,SGD,sparse,0.03578814191905247,0.4019288121503769
192,Adam,SGD,zero,0.02364378174286978,0.17447526314814818
192,Adam,full,random,0.032445028446160706,0.2527362170820776
192,Adam,full,sparse,0.02995160962376477,0.1773367647255134
192,Adam,full,zero,0.029951501179689675,0.17732984309302732
192,Adam,mini-batch,random,0.0315403605524631,0.27374126883684247
192,Adam,mini-batch,sparse,0.023603961184508977,0.17947489780908948
192,Adam,mini-batch,zero,0.023712377848545553,0.1852606471488391
193,GD,SGD,random,0.030940898882384143,0.46800808689237144
193,GD,SGD,sparse,0.031102793104066752,0.4652097517364415
193,GD,SGD,zero,0.02054560296869409,0.23891535639240055
193,GD,full,random,0.04778679098072465,0.47440036029778293
193,GD,full,sparse,0.048855680576311025,0.4845911539309358
193,GD,full,zero,0.033736652306621026,0.23738346441623856
193,GD,mini-batch,random,0.044901510980849095,0.45806056576433724
193,GD,mini-batch,sparse,0.04589459448059011,0.4719233589945614
193,GD,mini-batch,zero,0.031422698917231144,0.2263521687264445
193,AdaGrad,SGD,random,1.894269136131558,2.1308721780603213
193,AdaGrad,SGD,sparse,0.3607965268639469,1.9584449933440544
193,AdaGrad,SGD,zero,0.07666594036649245,0.4581370783230442
193,AdaGrad,full,random,1.3167069181756546,1.9958697099636513
193,AdaGrad,full,sparse,0.3143518365176323,1.833502184091328
193,AdaGrad,full,zero,0.039797132832682984,0.3364745630923999
193,AdaGrad,mini-batch,random,1.334246207991306,1.9987591988015867
193,AdaGrad,mini-batch,sparse,0.3186376955702003,1.8493814478938635
193,AdaGrad,mini-batch,zero,0.03977944104538758,0.3443491241781855
193,RMSProp,SGD,random,0.0160227913138891,0.2476112331008636
193,RMSProp,SGD,sparse,0.013134557962144813,0.17495884445389695
193,RMSProp,SGD,zero,0.011572686084470986,0.1254767173787971
193,RMSProp,full,random,0.0298558462905479,0.20927114877717226
193,RMSProp,full,sparse,0.03586750523268097,0.22231646554826626
193,RMSProp,full,zero,0.029855846290547917,0.2092711487771723
193,RMSProp,mini-batch,random,0.024511758440290427,0.18367657875684804
193,RMSProp,mini-batch,sparse,0.024511697629874176,0.18367480409369527
193,RMSProp,mini-batch,zero,0.02451166980103704,0.1836740055127851
193,Adam,SGD,random,0.044107826273321826,0.6174362630896241
193,Adam,SGD,sparse,0.022360566014023572,0.3757486266561462
193,Adam,SGD,zero,0.015366654232432596,0.19745552970880276
193,Adam,full,random,0.03656550198779718,0.305929827756287
193,Adam,full,sparse,0.032752460614895236,0.21567813334878352
193,Adam,full,zero,0.032752125276551906,0.21566064189863907
193,Adam,mini-batch,random,0.034812096777611,0.2926438630750607
193,Adam,mini-batch,sparse,0.024068971399464543,0.17909941184593547
193,Adam,mini-batch,zero,0.023226965923631288,0.17724454530446201
194,GD,SGD,random,0.08129880184920103,0.5572815485998864
194,GD,SGD,sparse,0.16133880095574518,0.7337210858649921
194,GD,SGD,zero,0.06163549587019109,0.36347861769174794
194,GD,full,random,0.06573102356689291,0.5126660564623362
194,GD,full,sparse,0.07325950799972712,0.586544001499917
194,GD,full,zero,0.05151258008482917,0.29306245916364887
194,GD,mini-batch,random,0.0651859770430049,0.510994352590009
194,GD,mini-batch,sparse,0.07298085922791449,0.5866909653246416
194,GD,mini-batch,zero,0.051257141975204756,0.2941783598965686
194,AdaGrad,SGD,random,1.253342021763957,2.2074509264551763
194,AdaGrad,SGD,sparse,0.478928250809257,2.3338605302074407
194,AdaGrad,SGD,zero,0.2005772143753205,0.7862129781940425
194,AdaGrad,full,random,0.8897293689996999,2.1133006703389965
194,AdaGrad,full,sparse,0.3730329643768145,2.0264780401717752
194,AdaGrad,full,zero,0.0955693022681743,0.6747410649330785
194,AdaGrad,mini-batch,random,0.9071429684015463,2.121754688392895
194,AdaGrad,mini-batch,sparse,0.4077389781181807,2.1071710084434527
194,AdaGrad,mini-batch,zero,0.10063010675688575,0.6826141007475554
194,RMSProp,SGD,random,0.044617494322587804,0.40980820461282746
194,RMSProp,SGD,sparse,0.09667016705293419,0.526743501099841
194,RMSProp,SGD,zero,0.026728235971775167,0.21266762640116932
194,RMSProp,full,random,0.05246995548312069,0.2274930131878374
194,RMSProp,full,sparse,0.0444262146403328,0.21050718869091126
194,RMSProp,full,zero,0.05246995548312069,0.22749301318783738
194,RMSProp,mini-batch,random,0.037911572452389755,0.1818209522930699
194,RMSProp,mini-batch,sparse,0.03791011119016597,0.18178229979410246
194,RMSProp,mini-batch,zero,0.03790918924797328,0.18176057381917182
194,Adam,SGD,random,0.09101273994299672,0.6966931351978622
194,Adam,SGD,sparse,0.11133248526252304,0.6477397968918578
194,Adam,SGD,zero,0.05776850532053031,0.34803190635123854
194,Adam,full,random,0.050581991341909736,0.28367248675884854
194,Adam,full,sparse,0.04833841206425371,0.21894213211510824
194,Adam,full,zero,0.04833838074843533,0.2189365339886618
194,Adam,mini-batch,random,0.0509346188155691,0.29154000050749457
194,Adam,mini-batch,sparse,0.053896364853130006,0.2212628039369063
194,Adam,mini-batch,zero,0.05406234282705951,0.21918015864204984
195,GD,SGD,random,0.08312369837585575,0.3316659246117125
195,GD,SGD,sparse,0.1055720139602813,0.5307278702208588
195,GD,SGD,zero,0.06398863562560868,0.36006687663216264
195,GD,full,random,0.06039382115879566,0.2701545811023871
195,GD,full,sparse,0.06759075413113283,0.4102605880321841
195,GD,full,zero,0.06204000026485442,0.2985557066100964
195,GD,mini-batch,random,0.06844386199868543,0.28780693652807915
195,GD,mini-batch,sparse,0.07548087570646374,0.4191765345483036
195,GD,mini-batch,zero,0.07079840333909747,0.3172917912192055
195,AdaGrad,SGD,random,0.630481896791318,1.2359834041231617
195,AdaGrad,SGD,sparse,0.22692043639757273,1.5066362097663402
195,AdaGrad,SGD,zero,0.33628027567522867,0.7106055246202649
195,AdaGrad,full,random,0.3451636655798643,1.113853016976857
195,AdaGrad,full,sparse,0.13225842997428786,1.0767296075120287
195,AdaGrad,full,zero,0.13847452465471513,0.5442937516318326
195,AdaGrad,mini-batch,random,0.3540781217071619,1.116157087401934
195,AdaGrad,mini-batch,sparse,0.17092838727988596,1.2186754037050915
195,AdaGrad,mini-batch,zero,0.14959874389084055,0.5558293682314652
195,RMSProp,SGD,random,0.042098451415135435,0.2086772824342354
195,RMSProp,SGD,sparse,0.05630888913258236,0.3462322139372993
195,RMSProp,SGD,zero,0.030964127296256395,0.21165783690811799
195,RMSProp,full,random,0.05603084071639824,0.26175569307886554
195,RMSProp,full,sparse,0.06514621249842839,0.2776604280375206
195,RMSProp,full,zero,0.06514621249842839,0.2776604280375206
195,RMSProp,mini-batch,random,0.09840116017097542,0.33445260702411794
195,RMSProp,mini-batch,sparse,0.09840261419303066,0.3344665610439995
195,RMSProp,mini-batch,zero,0.09840214082028612,0.33446018404548283
195,Adam,SGD,random,0.07681211837245151,0.35690473146699603
195,Adam,SGD,sparse,0.0865298230987246,0.48491135452124967
195,Adam,SGD,zero,0.07674424601439708,0.37907906833299637
195,Adam,full,random,0.06010762081277897,0.2629237520612527
195,Adam,full,sparse,0.0604806481600031,0.26963990480836253
195,Adam,full,zero,0.06048073943142327,0.26964105462657645
195,Adam,mini-batch,random,0.06588174498623531,0.2739668180123011
195,Adam,mini-batch,sparse,0.07945966992244506,0.29709847316756166
195,Adam,mini-batch,zero,0.07674830733859772,0.29422319473651093
196,GD,SGD,random,0.027497968054781836,0.2277361465656003
196,GD,SGD,sparse,0.03484526041194559,0.45461789920305146
196,GD,SGD,zero,0.04080122048709211,0.2831405737459891
196,GD,full,random,0.04852676160323632,0.2902704698563352
196,GD,full,sparse,0.06015139453220139,0.480754806234453
196,GD,full,zero,0.046954905487396253,0.2659370197681765
196,GD,mini-batch,random,0.04559744540835202,0.28449817327792915
196,GD,mini-batch,sparse,0.057772771068208294,0.4809675185858307
196,GD,mini-batch,zero,0.043890244881109895,0.2602704613354741
196,AdaGrad,SGD,random,1.1504192461217946,1.5442628042000848
196,AdaGrad,SGD,sparse,0.3098790196821499,1.9033047357322737
196,AdaGrad,SGD,zero,0.16525925846044573,0.6001754028237226
196,AdaGrad,full,random,0.7328966657230752,1.3836259004713136
196,AdaGrad,full,sparse,0.24000963737233058,1.6186169951919855
196,AdaGrad,full,zero,0.06741485399731498,0.4775064114301981
196,AdaGrad,mini-batch,random,0.7460561239301281,1.3870876314086458
196,AdaGrad,mini-batch,sparse,0.26459346795531097,1.6866387028087761
196,AdaGrad,mini-batch,zero,0.06979205425442406,0.4794920922867519
196,RMSProp,SGD,random,0.01453258259653805,0.14934940785153383
196,RMSProp,SGD,sparse,0.018964966903114437,0.31312896920925765
196,RMSProp,SGD,zero,0.022203256002825057,0.17992714023852419
196,RMSProp,full,random,0.041767147390506326,0.2148229292411164
196,RMSProp,full,sparse,0.041767147390506326,0.2148229292411164
196,RMSProp,full,zero,0.041767147390506326,0.2148229292411164
196,RMSProp,mini-batch,random,0.04063263843429063,0.21565641149096726
196,RMSProp,mini-batch,sparse,0.04063296027747032,0.21566478363800123
196,RMSProp,mini-batch,zero,0.040632697874219054,0.2156616993662509
196,Adam,SGD,random,0.038709387821099804,0.37150781913403835
196,Adam,SGD,sparse,0.03702630659913062,0.4693551917182497
196,Adam,SGD,zero,0.04262539196593165,0.2799711558378798
196,Adam,full,random,0.04539303892258265,0.22420079465811993
196,Adam,full,sparse,0.04541420215006631,0.22251715978030268
196,Adam,full,zero,0.045414208589510785,0.22251710978875977
196,Adam,mini-batch,random,0.039201521949977135,0.21204746663502047
196,Adam,mini-batch,sparse,0.035509968804397,0.20123833828857976
196,Adam,mini-batch,zero,0.035311817493749224,0.20135968229693957
197,GD,SGD,random,0.11011289571656417,0.42153857874488143
197,GD,SGD,sparse,0.0659505168525928,0.44360069192223583
197,GD,SGD,zero,0.10228323218202284,0.30124857545556016
197,GD,full,random,0.09864562616994402,0.3322960733902369
197,GD,full,sparse,0.10350044927157905,0.40196515976824776
197,GD,full,zero,0.09707209591872534,0.31540711340204336
197,GD,mini-batch,random,0.09116721138372592,0.32152761643162203
197,GD,mini-batch,sparse,0.09430042563659798,0.378746959013552
197,GD,mini-batch,zero,0.09002405492963943,0.2954592127020771
197,AdaGrad,SGD,random,0.5233481365797534,1.3927739058706907
197,AdaGrad,SGD,sparse,0.39277318088797064,1.9270531181627757
197,AdaGrad,SGD,zero,0.574467994317053,0.820893227903257
197,AdaGrad,full,random,0.2850311112078741,1.306289126000836
197,AdaGrad,full,sparse,0.22894906683728167,1.4007778980792926
197,AdaGrad,full,zero,0.21541977087637204,0.5770550008938943
197,AdaGrad,mini-batch,random,0.29614374489953105,1.3093764102921022
197,AdaGrad,mini-batch,sparse,0.29582688071961805,1.5778727160353192
197,AdaGrad,mini-batch,zero,0.23706058958810472,0.5902859504379568
197,RMSProp,SGD,random,0.06336270571665616,0.41916464371624623
197,RMSProp,SGD,sparse,0.04360905429093809,0.5161238494172221
197,RMSProp,SGD,zero,0.04597776966767691,0.23065753045640286
197,RMSProp,full,random,0.09065557163300182,0.298409389529418
197,RMSProp,full,sparse,0.0906555716330018,0.298409389529418
197,RMSProp,full,zero,0.09065557163300184,0.298409389529418
197,RMSProp,mini-batch,random,0.08266338071273645,0.28652661819429043
197,RMSProp,mini-batch,sparse,0.08265923559775366,0.2864504747061751
197,RMSProp,mini-batch,zero,0.08267940826998188,0.28675916472958707
197,Adam,SGD,random,0.13162045982364903,0.5377896819776392
197,Adam,SGD,sparse,0.10418564373041111,0.5945630090257572
197,Adam,SGD,zero,0.10658829123559141,0.3175866324889959
197,Adam,full,random,0.09614092254239297,0.2977208021810749
197,Adam,full,sparse,0.09671101794721987,0.3074113746169242
197,Adam,full,zero,0.09671112564276438,0.3074131889450012
197,Adam,mini-batch,random,0.07691698995656865,0.2606544245540696
197,Adam,mini-batch,sparse,0.08665813839573934,0.29168830578656835
197,Adam,mini-batch,zero,0.08277753606714545,0.28426597325022307
198,GD,SGD,random,0.1012072461815116,0.34133807119835147
198,GD,SGD,sparse,0.1627659855927821,0.4673691145964074
198,GD,SGD,zero,0.14191894375729674,0.3537860106923515
198,GD,full,random,0.05670221649649029,0.355973717862534
198,GD,full,sparse,0.05924535702349353,0.39454048622656557
198,GD,full,zero,0.049984991393640474,0.22616549468658126
198,GD,mini-batch,random,0.054791601809479264,0.34606100014644364
198,GD,mini-batch,sparse,0.05786299700853872,0.3908873649428104
198,GD,mini-batch,zero,0.0485354901472364,0.21839051729702078
198,AdaGrad,SGD,random,0.8507016914649299,1.8214380442966103
198,AdaGrad,SGD,sparse,0.3547672283123032,1.9578286103255476
198,AdaGrad,SGD,zero,0.25946342509645115,0.5546511681337842
198,AdaGrad,full,random,0.535802997456055,1.715651093235185
198,AdaGrad,full,sparse,0.22375960137401651,1.5303418607460344
198,AdaGrad,full,zero,0.10715024954792306,0.4106442774861619
198,AdaGrad,mini-batch,random,0.543612803522137,1.7178879901016688
198,AdaGrad,mini-batch,sparse,0.2656042462258376,1.64585358493488
198,AdaGrad,mini-batch,zero,0.11574807760094234,0.41779538425217017
198,RMSProp,SGD,random,0.05582519896740251,0.22065098841069486
198,RMSProp,SGD,sparse,0.09114951994914473,0.30521485576055907
198,RMSProp,SGD,zero,0.07854365419619645,0.2576478283820728
198,RMSProp,full,random,0.0458112860980875,0.21284595694142325
198,RMSProp,full,sparse,0.05393195446508931,0.22968262924711574
198,RMSProp,full,zero,0.05393195446508931,0.22968262924711574
198,RMSProp,mini-batch,random,0.04463909624164841,0.20098133325778983
198,RMSProp,mini-batch,sparse,0.04463893306419934,0.20096915500848467
198,RMSProp,mini-batch,zero,0.04463927506485254,0.20097359874125867
198,Adam,SGD,random,0.1309316138438229,0.46514333159600213
198,Adam,SGD,sparse,0.13670275572992813,0.4104432137380909
198,Adam,SGD,zero,0.12911070233180996,0.3459416582342391
198,Adam,full,random,0.04950285963342313,0.21715810254508386
198,Adam,full,sparse,0.049762582879115544,0.22119840989891948
198,Adam,full,zero,0.04976270073876984,0.2212013453218518
198,Adam,mini-batch,random,0.03855090877264781,0.19054083756137788
198,Adam,mini-batch,sparse,0.03022159052983222,0.17249138388046587
198,Adam,mini-batch,zero,0.03125893558220301,0.17156143143805258
199,GD,SGD,random,0.05646675099266249,0.31560936479762985
199,GD,SGD,sparse,0.06386349008560047,0.4933391230966811
199,GD,SGD,zero,0.06454373888537843,0.2539731750591523
199,GD,full,random,0.038820124852147024,0.3072195039417324
199,GD,full,sparse,0.05000297353150969,0.48158604196261007
199,GD,full,zero,0.03524449187325446,0.1918816578824153
199,GD,mini-batch,random,0.0385957526722068,0.3057083786730506
199,GD,mini-batch,sparse,0.04950861091942738,0.47830492689280313
199,GD,mini-batch,zero,0.03435559867105265,0.18541338941578844
199,AdaGrad,SGD,random,1.4552214302027593,1.698844052619004
199,AdaGrad,SGD,sparse,0.2924960496856128,1.9091579856004133
199,AdaGrad,SGD,zero,0.08598391499365782,0.41079483863378635
199,AdaGrad,full,random,0.9839486376594745,1.5525354373830351
199,AdaGrad,full,sparse,0.25108985969006614,1.7314167697966854
199,AdaGrad,full,zero,0.0439253735947569,0.32545467549424667
199,AdaGrad,mini-batch,random,0.9865585327041791,1.5528019275549048
199,AdaGrad,mini-batch,sparse,0.259575107548367,1.7544561395515867
199,AdaGrad,mini-batch,zero,0.04430498102671547,0.32742502159574793
199,RMSProp,SGD,random,0.03021970773540999,0.17862337806759326
199,RMSProp,SGD,sparse,0.031297310403019286,0.2243681771562911
199,RMSProp,SGD,zero,0.035093027983602997,0.17861775404441815
199,RMSProp,full,random,0.03119880567701163,0.1587198970792392
199,RMSProp,full,sparse,0.037623102306656095,0.17651300979253934
199,RMSProp,full,zero,0.037623102306656095,0.17651300979253928
199,RMSProp,mini-batch,random,0.029263010165137576,0.15087887895874622
199,RMSProp,mini-batch,sparse,0.02926305789807467,0.15087944208529017
199,RMSProp,mini-batch,zero,0.029262947825562692,0.15087668583117494
199,Adam,SGD,random,0.07509519903105387,0.47613950561078516
199,Adam,SGD,sparse,0.06989872083195312,0.4608397191329376
199,Adam,SGD,zero,0.06458452675841024,0.24159236358419833
199,Adam,full,random,0.03494339495446756,0.20434648350835447
199,Adam,full,sparse,0.03430398251617272,0.16755753647702132
199,Adam,full,zero,0.034304029230253524,0.1675542430490815
199,Adam,mini-batch,random,0.03307650206762075,0.20368780536979592
199,Adam,mini-batch,sparse,0.01975940914559208,0.12456516667757171
199,Adam,mini-batch,zero,0.019001981285925333,0.12475449889486767
200,GD,SGD,random,0.02420707685152753,0.3313515128501038
200,GD,SGD,sparse,0.03717487923244374,0.5112050314482703
200,GD,SGD,zero,0.018242020587214774,0.19501786577212646
200,GD,full,random,0.06495166655392577,0.3060452045225401
200,GD,full,sparse,0.07462511850064611,0.45595271635527335
200,GD,full,zero,0.06277853108943529,0.2741320534498964
200,GD,mini-batch,random,0.053112032572818116,0.2890959423541827
200,GD,mini-batch,sparse,0.06374985701102281,0.45422786383487485
200,GD,mini-batch,zero,0.051565640820580606,0.2576304696966442
200,AdaGrad,SGD,random,0.6546215596849986,1.5690214626421062
200,AdaGrad,SGD,sparse,0.434917433586386,2.0872979244102483
200,AdaGrad,SGD,zero,0.40957606693006937,0.8144788134192981
200,AdaGrad,full,random,0.36661424175860063,1.4721436935507708
200,AdaGrad,full,sparse,0.2531818604652729,1.5662449955491562
200,AdaGrad,full,zero,0.187079304550976,0.6532172285274306
200,AdaGrad,mini-batch,random,0.37152957662828945,1.4696231990450306
200,AdaGrad,mini-batch,sparse,0.3010859811266913,1.6917013845912832
200,AdaGrad,mini-batch,zero,0.20073117420672698,0.6669010531800724
200,RMSProp,SGD,random,0.01426971610416459,0.20844790047413064
